,label,en_text,id_text
108,positive,"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .","Pada kuartal keempat tahun 2008, penjualan bersih meningkat sebesar 2% menjadi EUR 1.050,7 juta dari EUR 1.027,0 juta pada kuartal keempat tahun 2007."
109,positive,"International sales rose by 59.8 % to EUR 1,244.4 mn .","Penjualan internasional naik 59,8% menjadi EUR 1,244,4 juta."
111,positive,Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,Penjualan bersih tumbuh pada periode tersebut menjadi x20ac 402 juta $585US juta dari x20ac 401 juta pada tahun 2006 .
112,positive,Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,Penjualan bersih meningkat menjadi EUR655 juta di bulan April sampai Juni 2010 dari EUR438 juta setahun sebelumnya.
113,positive,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .","Penjualan bersih naik 25,5% tahun-ke-tahun menjadi EUR59,6 juta, karena jumlah pengisi daya yang dikirim naik 41% menjadi 65,9 juta keping."
114,positive,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .","Penjualan bersih mencapai EUR 93,6 juta , naik dari EUR 93,2 juta pada periode yang sama tahun 2005 ."
115,positive,"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .","Nokia juga mencatat harga jual rata-rata handset turun selama periode tersebut, meskipun margin keuntungan ponsel naik menjadi lebih dari 22 persen dari 13 persen pada kuartal tahun lalu."
116,positive,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,"Laba operasional meningkat 145,1% menjadi EUR 8,3 juta dari EUR 3,4 juta."
117,positive,Operating profit margin increased from 11.2 % to 11.7 % .,"Margin laba usaha meningkat dari 11,2% menjadi 11,7%."
118,positive,Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,"Laba operasional naik menjadi EUR 3,11 juta dari EUR 1,22 juta pada periode yang sama tahun 2009 ."
119,positive,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,"Laba operasional naik menjadi EUR 5 juta dari EUR 2,8 juta pada kuartal keempat tahun 2008 ."
120,positive,"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .","Laba operasional adalah EUR 24,5 juta, naik dari EUR 23,0 juta."
121,positive,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .","Penjualan bersih Ramirent pada kuartal kedua yang berakhir 30 Juni adalah EURO 128,7 juta sekitar US$ 163 juta, meningkat 3,3 persen dibandingkan dengan EURO 124,6 juta untuk kuartal kedua tahun lalu."
122,positive,"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .","Pendapatan tumbuh sebesar 2 persen menjadi x20ac 580 juta $743 juta, dari x20ac 569 juta."
123,positive,Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,Ruukki mengumumkan bahwa mereka telah menandatangani perjanjian dengan Aker Solutions dari Norwegia untuk memasok 24 jangkar hisap pada bulan September 2010 dari unit Kalajoki di Finlandia.
124,positive,"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .","Volume pengiriman dan harga jual Ruukki menunjukkan perkembangan yang menguntungkan dan penjualan bersih perusahaan yang sebanding tumbuh sebesar 50% tahun-ke-tahun menjadi EUR647 juta, kata CEO Sakari Tamminen."
125,positive,Sanoma Magazines ' net sales are estimated to grow in 2006 .,Penjualan bersih Majalah Sanoma diperkirakan tumbuh pada tahun 2006 .
126,positive,The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,Bank memperkirakan PDB Finlandia akan tumbuh sebesar 2% pada 2010 dan 2011 .
127,positive,"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .","Tingkat produksi keseluruhan sirkuit pada basis mingguan sekarang melebihi rata-rata 40.000 ton per hari, dengan volume lebih dari 50.000 ton per hari dicapai pada hari-hari individu."
128,positive,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .","Laba operasi konsolidasi perusahaan berjumlah EUR 15,86 juta, naik dari EUR 4,14 juta tahun-ke-tahun."
129,positive,The Department Store Division reported an increase in sales of 4 per cent .,Divisi Department Store melaporkan peningkatan penjualan sebesar 4 persen.
130,positive,The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,"Nilai wajar properti investasi perusahaan tumbuh menjadi EUR 2,803 miliar pada akhir Maret 2009 dari EUR 2,691 juta setahun lalu."
131,positive,"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .","Kuartal terakhir merupakan kuartal terbaik tahun 2009 dalam penjualan bersih, dan margin usaha naik menjadi 12,2%."
132,positive,"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .","Pabrik bir besar meningkatkan penjualan bir domestik mereka sebesar 4,5 persen tahun lalu , menjadi 256,88 juta liter dari 245,92 juta liter pada tahun 2004 ."
133,positive,"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .","Transaksi tersebut menggandakan tenaga kerja Tecnomens, dan menambahkan seperempat ke penjualan bersih mereka."
134,positive,- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,"- Laba operasional naik 26,9% menjadi EUR 105,8 (83,4) juta."
135,positive,"`` After this purchase , Cramo will become the second largest rental services provider in the Latvian market .","`` Setelah pembelian ini, Cramo akan menjadi penyedia layanan sewa terbesar kedua di pasar Latvia."
136,positive,"`` The priority for 2009 was to strengthen the company 's balance sheet and increase cash flow , '' CEO Hannu Krook said .","""Prioritas untuk 2009 adalah memperkuat neraca perusahaan dan meningkatkan arus kas,"" kata CEO Hannu Krook."
137,positive,`` The purchase of the operations is part of YIT 's strategy to expand its offering of building system services geographically . '',`` Pembelian operasi merupakan bagian dari strategi YIT untuk memperluas penawaran layanan sistem bangunan secara geografis . ''
138,positive,21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,"21 Oktober 2010 - Perusahaan perikanan Finlandia Rapala VMC Corp ( HEL : RAP1V ) mengatakan hari ini laba bersihnya naik menjadi EUR18,9 juta untuk sembilan bulan pertama tahun 2010 dari EUR15,1 juta untuk periode yang sama tahun sebelumnya ."
140,positive,"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .","Menurut Finnish Metso Minerals, nilai pesanan perusahaan telah naik menjadi EUR 1,9 miliar dalam 12 bulan."
141,positive,Finnish Aldata Solution has signed a contract of supply its G.O.L.D. system to two French retail chains .,Solusi Aldata Finlandia telah menandatangani kontrak pasokan G.O.L.D. sistem untuk dua rantai ritel Prancis.
142,positive,Finnish Bank of +_land reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,"Finnish Bank of +_land melaporkan laba operasinya naik menjadi EUR 21,3 juta pada kuartal kedua tahun 2009 dari EUR 6,1 juta pada periode yang sama di tahun 2008 ."
143,positive,Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,"Laba operasi grup keuangan Finlandia Aktia untuk tahun 2009 meningkat menjadi EUR 47,0 juta dari EUR 6,6 juta pada tahun 2008 ."
144,positive,Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,"Penjualan bersih pabrik mesin hutan Finlandia Ponsse tumbuh menjadi EUR 51,3 juta pada kuartal pertama tahun 2010 dari EUR 37,5 juta pada periode yang sama di tahun 2009 ."
145,positive,Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,KCI Konecranes Finlandia telah meningkatkan perkiraan pertumbuhan penjualan bersihnya untuk tahun 2006 dari lebih dari 25% menjadi lebih dari 35%.
146,positive,Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,Okmetic Finlandia yang memproduksi dan memproses wafer silikon untuk industri semikonduktor dan sensor dan perusahaan wafer surya Norwegia NorSun telah menandatangani kontrak di mana Okmetic akan memasok kristal silikon mono NorSun untuk digunakan dalam pembuatan sel surya.
147,positive,Finnish pharmaceuticals company Orion 's net sales rose to EUR 190mn in the first quarter of 2009 from EUR 180mn in the first quarter of 2008 .,Penjualan bersih perusahaan farmasi Finlandia Orion naik menjadi EUR 190 juta pada kuartal pertama 2009 dari EUR 180 juta pada kuartal pertama 2008 .
148,positive,"Finnish Ponsse has signed an agreement with Babcock Africa for the distribution and support of Ponsse forest machines , harvester heads , and information systems in South Africa .","Finlandia Ponsse telah menandatangani perjanjian dengan Babcock Afrika untuk distribusi dan dukungan mesin hutan Ponsse, kepala pemanen, dan sistem informasi di Afrika Selatan."
149,positive,South African Sappi will become the largest foreign forest industry company operating in Finland as a result of the acquisition Finnish M-real Corporation 's Graphic Papers Business unit .,Sappi Afrika Selatan akan menjadi perusahaan industri kehutanan asing terbesar yang beroperasi di Finlandia sebagai hasil dari akuisisi unit Bisnis Kertas Grafis Finnish M-real Corporation.
150,positive,According to Deputy MD Pekka Silvennoinen the aim is double turnover over the next three years .,Menurut Deputi MD Pekka Silvennoinen tujuannya adalah omzet ganda selama tiga tahun ke depan.
151,positive,"According to HKScan Finland , the plan is to increase J+Ærvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .","Menurut HKScan Finland, rencananya adalah untuk meningkatkan penjualan bersih J+Ærvi-Suomen Portti menjadi EUR 80 juta menjadi EUR 100 juta."
152,positive,"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .","Pendapatan iklan dan sirkulasi tumbuh masing-masing sebesar 3,4% dan 0,4%."
153,positive,"After the takeover , Cramo will become the second largest rental services provider in the Latvian market .","Setelah pengambilalihan, Cramo akan menjadi penyedia layanan sewa terbesar kedua di pasar Latvia."
154,positive,"Again , the most significant sales increase of 18.6 % was in Russia .","Sekali lagi, peningkatan penjualan paling signifikan sebesar 18,6% terjadi di Rusia."
155,positive,Alma Media expects its net sales to increase as forecast previously .,Alma Media mengharapkan penjualan bersihnya meningkat seperti yang diperkirakan sebelumnya.
156,positive,Also Lemmink+Æinen 's profit for accounting period went up to EUR 3.1 mn from EUR -24.5 mn a year ago .,"Juga laba Lemmink+Æinen untuk periode akuntansi naik menjadi EUR 3,1 juta dari EUR -24,5 juta tahun lalu ."
157,positive,"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .","Pada akhir Maret 2007 , buku pesanan grup berada di EUR 39,6 juta , naik 42% dari periode yang sama tahun 2006 ."
158,positive,"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",Pada saat yang sama laba perusahaan meningkat sebesar 10% di H1 dan mencapai Ls 79.000.
160,positive,"Besides we have increased the share of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment , '' Paavel said .","Selain itu, kami telah meningkatkan porsi daging di berbagai sosis dan menawarkan sejumlah rasa baru di segmen produk panggangan dan shish kebab,'' kata Paavel."
161,positive,"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .","Baik laba operasi dan penjualan bersih untuk periode 12 bulan meningkat , masing - masing dari EUR10 ,5 juta dan EUR28,8 juta , dibandingkan dengan tahun keuangan 2004 ."
162,positive,"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .","Baik laba operasi dan penjualan bersih untuk periode 12 bulan meningkat , masing - masing dari EUR20 ,8 juta dan EUR177,7 juta , dibandingkan dengan tahun keuangan 2004 ."
163,positive,"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .","Baik laba operasi dan penjualan bersih untuk periode 12 bulan meningkat , masing - masing dari EUR21 ,5 juta dan EUR196 ,1 juta , dibandingkan dengan tahun 2005 ."
164,positive,"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .","Baik laba operasi dan penjualan bersih untuk periode 12 bulan meningkat , masing-masing dari EUR4,7 juta dan EUR26,7 juta, dibandingkan dengan tahun 2004."
